hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
TPU,xla,N/A,47,False,NeuMF,NeuMF_CE_r2,CE,CE,4.777835921141677e-05,20.51,0.1459,0.1487,0.0769,0.1239,0.2623,0.2807,0.1287,0.1094,0.4411,0.5758,0.0887,0.075
TPU,xla,N/A,47,False,NeuMF,NeuMF_CE_r3,CE,CE,3.7078723042584565e-05,15.89,0.2193,0.2164,0.1117,0.1741,0.3694,0.3873,0.1839,0.1492,0.5355,0.6681,0.1483,0.1234
TPU,xla,N/A,47,False,NeuMF,NeuMF_CE_r4,CE,CE,5.4088305048688926e-05,23.17,0.2296,0.2281,0.1237,0.1922,0.3752,0.3926,0.1962,0.1578,0.5779,0.7063,0.1544,0.1308
TPU,xla,N/A,47,False,NeuMF,NeuMF_CE_r5,CE,CE,3.520626032188119e-05,15.29,0.1203,0.1332,0.0584,0.1184,0.2245,0.2495,0.1063,0.1012,0.3765,0.5578,0.0712,0.0632
TPU,xla,N/A,47,False,NeuMF,NeuMF_CE_r6,CE,CE,3.109965449618563e-05,13.41,0.1306,0.1314,0.0653,0.1021,0.2286,0.2449,0.1183,0.0998,0.3987,0.5154,0.0794,0.0664
TPU,xla,N/A,47,False,NeuMF,NeuMF_MSE_r1,MSE,MSE,7.073471548558658e-05,30.06,0.2397,0.2373,0.1288,0.1994,0.3926,0.4095,0.2025,0.162,0.5885,0.7116,0.1634,0.138
TPU,xla,N/A,47,False,NeuMF,NeuMF_MSE_r2,MSE,MSE,4.7965952797672756e-05,20.39,0.1459,0.1487,0.0769,0.1239,0.2623,0.2807,0.1287,0.1094,0.4411,0.5758,0.0887,0.075
TPU,xla,N/A,47,False,NeuMF,NeuMF_MSE_r3,MSE,MSE,3.6559248173371536e-05,15.91,0.2193,0.2164,0.1117,0.1741,0.3694,0.3873,0.1839,0.1492,0.5355,0.6681,0.1483,0.1234
TPU,xla,N/A,47,False,NeuMF,NeuMF_MSE_r4,MSE,MSE,5.314025189820988e-05,22.77,0.2296,0.2281,0.1237,0.1922,0.3752,0.3926,0.1962,0.1578,0.5779,0.7063,0.1544,0.1308
TPU,xla,N/A,47,False,NeuMF,NeuMF_MSE_r5,MSE,MSE,3.426446252894488e-05,14.78,0.1203,0.1332,0.0584,0.1184,0.2245,0.2495,0.1063,0.1012,0.3765,0.5578,0.0712,0.0632
TPU,xla,N/A,47,False,NeuMF,NeuMF_MSE_r6,MSE,MSE,3.21135259770356e-05,14.1,0.1306,0.1314,0.0653,0.1021,0.2286,0.2449,0.1183,0.0998,0.3987,0.5154,0.0794,0.0664
TPU,xla,N/A,47,False,Pop,Pop_s2024_r1,N/A,N/A,1.638422857413824e-06,1.15,0.0546,0.0577,0.0227,0.0414,0.109,0.1234,0.0488,0.0469,0.2004,0.3054,0.0302,0.0248
TPU,xla,N/A,47,False,Pop,Pop_s2024_r2,N/A,N/A,1.037053177589237e-06,1.15,0.0973,0.1055,0.06,0.099,0.1728,0.1893,0.0891,0.0778,0.3404,0.4592,0.0547,0.0501
TPU,xla,N/A,47,False,Pop,Pop_s2024_r3,N/A,N/A,1.1249464656702293e-06,0.93,0.1189,0.1262,0.0732,0.1147,0.2088,0.2274,0.1067,0.092,0.4019,0.5408,0.0687,0.0615
TPU,xla,N/A,47,False,Pop,Pop_s2024_r4,N/A,N/A,1.3169604103876603e-06,1.24,0.1213,0.1277,0.0701,0.1118,0.2241,0.2444,0.1071,0.094,0.3966,0.5419,0.07,0.0612
TPU,xla,N/A,47,False,Pop,Pop_s2024_r5,N/A,N/A,1.7239066184665678e-06,1.41,0.1273,0.131,0.0727,0.1169,0.2347,0.2536,0.1124,0.0941,0.4072,0.5472,0.0741,0.0631
TPU,xla,N/A,47,False,Pop,Pop_s2024_r6,N/A,N/A,2.603058838369159e-06,1.6,0.129,0.1322,0.0737,0.116,0.2361,0.2557,0.113,0.0946,0.404,0.544,0.0761,0.0644
TPU,xla,N/A,47,False,Pop,Pop_s2025_r1,N/A,N/A,1.7544361661220079e-06,1.46,0.0452,0.049,0.0197,0.0397,0.0869,0.1014,0.0467,0.0445,0.1962,0.3118,0.0225,0.0184
TPU,xla,N/A,47,False,Pop,Pop_s2025_r2,N/A,N/A,1.0209315421808194e-06,0.94,0.1124,0.1152,0.0604,0.1046,0.1953,0.2146,0.1063,0.088,0.3754,0.5228,0.0653,0.0536
TPU,xla,N/A,47,False,Pop,Pop_s2025_r3,N/A,N/A,1.124863962038228e-06,1.15,0.1192,0.1248,0.0688,0.1147,0.2123,0.2344,0.1092,0.0935,0.3966,0.5589,0.0686,0.0577
